ncalls,tottime,percall,cumtime,percall,filename:lineno(function)
52,0.001,0.000,0.005,0.000,/usr/lib/python3.10/site-packages/sage/combinat/root_system/type_A.py:112(positive_roots)
16/3,0.000,0.000,0.005,0.002,<frozen importlib._bootstrap>:664(_load_unlocked)
768,0.002,0.000,0.005,0.000,/usr/lib/python3.10/site-packages/sage/categories/magmatic_algebras.py:171(product)
3271,0.005,0.000,0.005,0.000,{method 'format' of 'str' objects}
58820,0.005,0.000,0.005,0.000,{method 'keys' of 'dict' objects}
53,0.000,0.000,0.005,0.000,/usr/lib/python3.10/site-packages/ipywidgets/widgets/widget_float.py:51(_validate_max)
23822,0.004,0.000,0.005,0.000,/usr/lib/python3.10/site-packages/sage/combinat/root_system/root_lattice_realizations.py:223(dynkin_diagram)
306,0.005,0.000,0.005,0.000,{method 'split' of 're.Pattern' objects}
19/3,0.000,0.000,0.004,0.001,<frozen importlib._bootstrap>:233(_call_with_frames_removed)
15/3,0.000,0.000,0.004,0.001,<frozen importlib._bootstrap_external>:877(exec_module)
20129,0.004,0.000,0.004,0.000,/usr/lib/python3.10/site-packages/sage/sets/finite_enumerated_set.py:278(unrank)
390,0.000,0.000,0.004,0.000,<__array_function__ internals>:177(vstack)
2,0.000,0.000,0.004,0.002,/home/rik/git/bgg-cohomology/bggcohomology/bggcomplex.py:205(find_cycles)
2,0.000,0.000,0.004,0.002,/usr/lib/python3.10/site-packages/sage/categories/finite_coxeter_groups.py:101(long_element)
3100,0.003,0.000,0.004,0.000,/home/rik/git/bgg-cohomology/bggcohomology/bggcomplex.py:349(<genexpr>)
1437/1426,0.003,0.000,0.004,0.000,/usr/lib/python3.10/site-packages/sage/categories/category.py:2710(_make_named_class)
32329,0.004,0.000,0.004,0.000,{built-in method sage.structure.richcmp.rich_to_bool}
30,0.000,0.000,0.004,0.000,/home/rik/git/bgg-cohomology/bggcohomology/compute_maps.py:273(<listcomp>)
554,0.001,0.000,0.004,0.000,/usr/lib/python3.10/site-packages/sage/combinat/root_system/type_A.py:71(root)
1108,0.003,0.000,0.004,0.000,/usr/lib/python3.10/site-packages/traitlets/traitlets.py:1715(_get_trait_default_generator)
3631/3619,0.003,0.000,0.004,0.000,/usr/lib/python3.10/copy.py:66(copy)
1,0.000,0.000,0.004,0.004,/usr/lib/python3.10/site-packages/sage/algebras/lie_algebras/structure_coefficients.py:191(__init__)
1,0.000,0.000,0.004,0.004,/usr/lib/python3.10/site-packages/sage/combinat/root_system/root_lattice_realizations.py:872(positive_roots_by_height)
596,0.001,0.000,0.004,0.000,/usr/lib/python3.10/site-packages/jupyter_client/session.py:273(msg_header)
2451,0.004,0.000,0.004,0.000,/usr/lib/python3.10/site-packages/sage/modules/free_module.py:217(create_key)
1,0.000,0.000,0.004,0.004,/usr/lib/python3.10/site-packages/sage/combinat/root_system/root_lattice_realizations.py:1011(root_poset)
16008,0.004,0.000,0.004,0.000,/usr/lib/python3.10/site-packages/sage/sets/family.py:812(__getitem__)
556,0.001,0.000,0.004,0.000,/usr/lib/python3.10/site-packages/ipywidgets/widgets/widget.py:724(_should_send_property)
390,0.000,0.000,0.003,0.000,/usr/lib/python3.10/site-packages/numpy/core/shape_base.py:222(vstack)
1,0.000,0.000,0.003,0.003,/usr/lib/python3.10/site-packages/sage/algebras/lie_algebras/structure_coefficients.py:235(<dictcomp>)
26235,0.003,0.000,0.003,0.000,{method 'get' of 'dict' objects}
3232,0.003,0.000,0.003,0.000,{function IntegerModFactory.get_object at 0x7f209c699090}
3644,0.002,0.000,0.003,0.000,/usr/lib/python3.10/site-packages/sage/structure/sequence.py:505(__getitem__)
1,0.000,0.000,0.003,0.003,/usr/lib/python3.10/site-packages/sage/combinat/root_system/weyl_group.py:289(simple_reflections)
312,0.001,0.000,0.003,0.000,/home/rik/.sage/local/lib/python3.10/site-packages/tqdm/notebook.py:200(colour)
1,0.000,0.000,0.003,0.003,/usr/lib/python3.10/site-packages/sage/combinat/root_system/root_lattice_realizations.py:563(roots)
5,0.000,0.000,0.003,0.001,{built-in method builtins.__import__}
6,0.000,0.000,0.003,0.001,/usr/lib/python3.10/site-packages/sage/sets/family.py:412(<dictcomp>)
16479,0.003,0.000,0.003,0.000,{sage.rings.integer_ring.is_IntegerRing}
2,0.000,0.000,0.003,0.002,/usr/lib/python3.10/site-packages/sage/sets/family.py:454(map)
20749,0.003,0.000,0.003,0.000,/usr/lib/python3.10/site-packages/sage/categories/homset.py:748(homset_category)
8,0.000,0.000,0.003,0.000,/usr/lib/python3.10/site-packages/sage/sets/family.py:468(<lambda>)
23320,0.003,0.000,0.003,0.000,{method 'issubset' of 'set' objects}
1,0.000,0.000,0.003,0.003,/home/rik/git/bgg-cohomology/bggcohomology/bggcomplex.py:116(<listcomp>)
4,0.000,0.000,0.003,0.001,/usr/lib/python3.10/site-packages/sage/combinat/root_system/weyl_group.py:286(from_morphism)
38547,0.003,0.000,0.003,0.000,{built-in method numpy.asarray}
12209,0.003,0.000,0.003,0.000,/home/rik/git/bgg-cohomology/bggcohomology/compute_maps.py:243(<genexpr>)
30850,0.003,0.000,0.003,0.000,{sage.structure.element.is_Matrix}
596,0.001,0.000,0.003,0.000,/usr/lib/python3.10/site-packages/jupyter_client/session.py:201(utcnow)
10140,0.003,0.000,0.003,0.000,{method 'category' of 'sage.rings.ring.Ring' objects}
5414,0.001,0.000,0.003,0.000,/usr/lib/python3.10/site-packages/sage/categories/category.py:2578(is_Category)
2384,0.001,0.000,0.003,0.000,/usr/lib/python3.10/hmac.py:117(update)
10,0.000,0.000,0.003,0.000,/usr/lib/python3.10/site-packages/sage/combinat/root_system/root_space.py:291(associated_coroot)
10376,0.002,0.000,0.002,0.000,/usr/lib/python3.10/site-packages/sage/categories/homset.py:1173(domain)
589,0.000,0.000,0.002,0.000,/usr/lib/python3.10/site-packages/ipywidgets/widgets/widget.py:138(_remove_buffers)
11836,0.002,0.000,0.002,0.000,/usr/lib/python3.10/site-packages/sage/rings/finite_rings/integer_mod_ring.py:1105(order)
596,0.002,0.000,0.002,0.000,/usr/lib/python3.10/site-packages/jupyter_client/session.py:599(msg_id)
1,0.000,0.000,0.002,0.002,/home/rik/.sage/local/lib/python3.10/site-packages/tqdm/__init__.py:1(<module>)
3,0.000,0.000,0.002,0.001,/home/rik/.sage/local/lib/python3.10/site-packages/tqdm/notebook.py:280(close)
661,0.002,0.000,0.002,0.000,/home/rik/git/bgg-cohomology/bggcohomology/la_modules.py:726(<listcomp>)
1,0.000,0.000,0.002,0.002,/home/rik/git/bgg-cohomology/bggcohomology/pbw.py:331(algebra_generators)
3959,0.001,0.000,0.002,0.000,/usr/lib/python3.10/site-packages/sage/matrix/matrix_space.py:68(is_MatrixSpace)
768,0.002,0.000,0.002,0.000,{method 'register_coercion' of 'sage.structure.parent.Parent' objects}
1219/1210,0.001,0.000,0.002,0.000,/usr/lib/python3.10/contextlib.py:139(__exit__)
3,0.000,0.000,0.002,0.001,/usr/lib/python3.10/site-packages/IPython/core/formatters.py:89(format)
152,0.000,0.000,0.002,0.000,/usr/lib/python3.10/site-packages/sage/categories/category.py:2271(__and__)
596,0.001,0.000,0.002,0.000,/usr/lib/python3.10/hmac.py:122(copy)
5451,0.002,0.000,0.002,0.000,/usr/lib/python3.10/site-packages/traitlets/utils/bunch.py:13(__getattr__)
1,0.000,0.000,0.002,0.002,/usr/lib/python3.10/site-packages/sage/combinat/root_system/root_system.py:651(ambient_space)
1,0.000,0.000,0.002,0.002,/usr/lib/python3.10/site-packages/sage/combinat/root_system/ambient_space.py:74(__init__)
126,0.000,0.000,0.002,0.000,/usr/lib/python3.10/site-packages/sage/algebras/lie_algebras/structure_coefficients.py:228(to_vector)
7/3,0.000,0.000,0.002,0.001,/usr/lib/python3.10/site-packages/sage/combinat/free_module.py:366(__init__)
52,0.001,0.000,0.002,0.000,/home/rik/git/bgg-cohomology/bggcohomology/weight_set.py:82(<listcomp>)
78,0.000,0.000,0.002,0.000,/usr/lib/python3.10/site-packages/traitlets/traitlets.py:1226(__init__)
1,0.000,0.000,0.002,0.002,/usr/lib/python3.10/site-packages/sage/monoids/indexed_free_monoid.py:790(monoid_generators)
153,0.001,0.000,0.002,0.000,/usr/lib/python3.10/site-packages/sage/combinat/root_system/cartan_type.py:1448(root_system)
229,0.001,0.000,0.002,0.000,/usr/lib/python3.10/site-packages/sage/rings/rational_field.py:340(_coerce_map_from_)
157,0.000,0.000,0.002,0.000,/usr/lib/python3.10/site-packages/sage/categories/category.py:2301(join)
633,0.001,0.000,0.002,0.000,/usr/lib/python3.10/threading.py:1169(is_alive)
2892,0.002,0.000,0.002,0.000,/usr/lib/python3.10/site-packages/sage/structure/dynamic_class.py:438(<genexpr>)
13496,0.002,0.000,0.002,0.000,{method 'add' of 'set' objects}
604/589,0.001,0.000,0.002,0.000,/usr/lib/python3.10/site-packages/ipywidgets/widgets/widget.py:93(_separate_buffers)
1,0.000,0.000,0.002,0.002,/home/rik/git/bgg-cohomology/bggcohomology/bggcomplex.py:121(<dictcomp>)
13,0.000,0.000,0.002,0.000,/usr/lib/python3.10/site-packages/sage/categories/modules_with_basis.py:225(module_morphism)
21171,0.002,0.000,0.002,0.000,{method 'one' of 'sage.rings.ring.Ring' objects}
1,0.000,0.000,0.002,0.002,/usr/lib/python3.10/site-packages/sage/combinat/root_system/root_space.py:106(to_coroot_space_morphism)
452,0.001,0.000,0.002,0.000,/home/rik/.sage/local/lib/python3.10/site-packages/tqdm/std.py:288(format_interval)
13,0.000,0.000,0.002,0.000,/usr/lib/python3.10/site-packages/sage/modules/with_basis/morphism.py:298(__init__)
10376,0.002,0.000,0.002,0.000,/usr/lib/python3.10/site-packages/sage/categories/homset.py:1188(codomain)
1,0.000,0.000,0.002,0.002,/usr/lib/python3.10/site-packages/sage/combinat/root_system/cartan_type.py:1671(symmetrizer)
1403,0.001,0.000,0.002,0.000,{built-in method builtins.max}
596,0.000,0.000,0.002,0.000,/usr/lib/python3.10/hmac.py:161(hexdigest)
2384,0.002,0.000,0.002,0.000,{method 'update' of '_hashlib.HMAC' objects}
2384,0.002,0.000,0.002,0.000,/usr/lib/python3.10/json/encoder.py:104(__init__)
1,0.000,0.000,0.002,0.002,/home/rik/.sage/local/lib/python3.10/site-packages/tqdm/cli.py:1(<module>)
3/1,0.000,0.000,0.002,0.002,/usr/lib/python3.10/site-packages/sage/combinat/root_system/weight_lattice_realizations.py:189(__init_extra__)
390,0.000,0.000,0.002,0.000,<__array_function__ internals>:177(atleast_2d)
13,0.000,0.000,0.002,0.000,/usr/lib/python3.10/site-packages/sage/modules/with_basis/morphism.py:165(__init__)
1219,0.000,0.000,0.002,0.000,/usr/lib/python3.10/contextlib.py:279(helper)
1321,0.002,0.000,0.002,0.000,/usr/lib/python3.10/site-packages/sage/combinat/root_system/weyl_group.py:774(__eq__)
3981,0.002,0.000,0.002,0.000,/home/rik/git/bgg-cohomology/bggcohomology/compute_signs.py:61(<listcomp>)
33,0.000,0.000,0.002,0.000,/usr/lib/python3.10/site-packages/ipykernel/comm/manager.py:43(register_comm)
309,0.001,0.000,0.001,0.000,/usr/lib/python3.10/re.py:288(_compile)
154/153,0.001,0.000,0.001,0.000,/usr/lib/python3.10/site-packages/sage/combinat/root_system/root_system.py:300(__classcall__)
7948,0.001,0.000,0.001,0.000,/usr/lib/python3.10/site-packages/sage/categories/sets_cat.py:1892(is_finite)
596,0.001,0.000,0.001,0.000,{method 'replace' of 'datetime.datetime' objects}
15,0.000,0.000,0.001,0.000,<frozen importlib._bootstrap_external>:950(get_code)
3,0.000,0.000,0.001,0.000,/home/rik/.sage/local/lib/python3.10/site-packages/tqdm/std.py:560(__new__)
14531,0.001,0.000,0.001,0.000,{built-in method builtins.iter}
8,0.000,0.000,0.001,0.000,/usr/lib/python3.10/site-packages/sage/combinat/root_system/root_lattice_realizations.py:3362(norm_squared)
8,0.000,0.000,0.001,0.000,/usr/lib/python3.10/site-packages/sage/combinat/root_system/root_lattice_realizations.py:3318(symmetric_form)
3566,0.001,0.000,0.001,0.000,{built-in method numpy.core._multiarray_umath.normalize_axis_index}
10775,0.001,0.000,0.001,0.000,{method 'base' of 'sage.structure.category_object.CategoryObject' objects}
8,0.000,0.000,0.001,0.000,/usr/lib/python3.10/site-packages/sage/combinat/root_system/weyl_group.py:282(morphism_matrix)
33,0.000,0.000,0.001,0.000,/usr/lib/python3.10/site-packages/traitlets/config/configurable.py:131(_find_my_config)
12849,0.001,0.000,0.001,0.000,/usr/lib/python3.10/site-packages/numpy/core/numeric.py:2384(_array_equal_dispatcher)
310,0.001,0.000,0.001,0.000,/home/rik/.sage/local/lib/python3.10/site-packages/tqdm/std.py:104(acquire)
252,0.001,0.000,0.001,0.000,/usr/lib/python3.10/site-packages/sage/algebras/lie_algebras/classical_lie_algebra.py:1796(_basis_key)
2,0.000,0.000,0.001,0.001,/usr/lib/python3.10/site-packages/sage/combinat/root_system/weight_space.py:141(__classcall_private__)
2,0.000,0.000,0.001,0.001,/usr/lib/python3.10/site-packages/sage/combinat/root_system/weight_space.py:158(__init__)
405,0.001,0.000,0.001,0.000,/usr/lib/python3.10/site-packages/sage/modules/free_module.py:4836(_coerce_map_from_)
1,0.000,0.000,0.001,0.001,<string>:70(<dictcomp>)
390,0.001,0.000,0.001,0.000,/usr/lib/python3.10/site-packages/numpy/core/shape_base.py:81(atleast_2d)
596,0.001,0.000,0.001,0.000,/usr/lib/python3.10/site-packages/jupyter_client/session.py:846(<listcomp>)
222,0.000,0.000,0.001,0.000,/usr/lib/python3.10/site-packages/traitlets/traitlets.py:1308(hold_trait_notifications)
3,0.000,0.000,0.001,0.000,/home/rik/.sage/local/lib/python3.10/site-packages/tqdm/std.py:657(get_lock)
181,0.001,0.000,0.001,0.000,/usr/lib/python3.10/site-packages/sage/categories/poor_man_map.py:60(__init__)
339,0.001,0.000,0.001,0.000,/home/rik/git/bgg-cohomology/bggcohomology/compute_signs.py:85(<genexpr>)
1,0.000,0.000,0.001,0.001,/home/rik/.sage/local/lib/python3.10/site-packages/tqdm/std.py:92(__init__)
1,0.000,0.000,0.001,0.001,/home/rik/.sage/local/lib/python3.10/site-packages/tqdm/std.py:118(create_mp_lock)
1,0.000,0.000,0.001,0.001,/usr/lib/python3.10/multiprocessing/context.py:70(RLock)
102,0.001,0.000,0.001,0.000,/usr/lib/python3.10/site-packages/sage/combinat/root_system/ambient_space.py:259(<lambda>)
66,0.000,0.000,0.001,0.000,/home/rik/git/bgg-cohomology/bggcohomology/la_modules.py:1283(cohom_to_latex)
590,0.001,0.000,0.001,0.000,/usr/lib/python3.10/site-packages/ipykernel/kernelbase.py:617(get_parent)
11207,0.001,0.000,0.001,0.000,{method 'pop' of 'list' objects}
596,0.001,0.000,0.001,0.000,{method 'hexdigest' of '_hashlib.HMAC' objects}
6/4,0.000,0.000,0.001,0.000,/usr/lib/python3.10/site-packages/sage/combinat/root_system/root_lattice_realizations.py:161(__init_extra__)
612,0.001,0.000,0.001,0.000,/usr/lib/python3.10/html/__init__.py:12(escape)
156,0.001,0.000,0.001,0.000,{built-in method sage.categories.category_cy_helper._sort_uniq}
39,0.000,0.000,0.001,0.000,/usr/lib/python3.10/site-packages/decorator.py:199(fix)
1,0.000,0.000,0.001,0.001,{method 'integer_kernel' of 'sage.matrix.matrix2.Matrix' objects}
1,0.000,0.000,0.001,0.001,/usr/lib/python3.10/site-packages/sage/combinat/root_system/weyl_group.py:243(<listcomp>)
1219,0.000,0.000,0.001,0.000,/usr/lib/python3.10/contextlib.py:130(__enter__)
4571,0.001,0.000,0.001,0.000,{method 'replace' of 'str' objects}
3632,0.001,0.000,0.001,0.000,/usr/lib/python3.10/site-packages/sage/modules/free_module.py:5128(basis)
1219,0.001,0.000,0.001,0.000,/usr/lib/python3.10/contextlib.py:102(__init__)
1,0.000,0.000,0.001,0.001,/home/rik/git/bgg-cohomology/bggcohomology/bggcomplex.py:241(<listcomp>)
1189,0.001,0.000,0.001,0.000,/usr/lib/python3.10/site-packages/traitlets/traitlets.py:1667(has_trait)
12/3,0.000,0.000,0.001,0.000,/usr/lib/python3.10/site-packages/ipywidgets/widgets/widget.py:775(_handle_displayed)
423,0.001,0.000,0.001,0.000,/usr/lib/python3.10/site-packages/sage/sets/family.py:617(values)
12/3,0.000,0.000,0.001,0.000,/usr/lib/python3.10/site-packages/ipywidgets/widgets/widget.py:201(__call__)
729,0.001,0.000,0.001,0.000,/home/rik/.sage/local/lib/python3.10/site-packages/tqdm/std.py:233(__call__)
3,0.000,0.000,0.001,0.000,/usr/lib/python3.10/site-packages/ipywidgets/widgets/widget_box.py:67(_fire_children_displayed)
310,0.001,0.000,0.001,0.000,/home/rik/.sage/local/lib/python3.10/site-packages/tqdm/std.py:108(release)
16,0.000,0.000,0.001,0.000,<frozen importlib._bootstrap>:921(_find_spec)
30,0.001,0.000,0.001,0.000,/home/rik/git/bgg-cohomology/bggcohomology/la_modules.py:1074(<listcomp>)
39,0.000,0.000,0.001,0.000,/usr/lib/python3.10/site-packages/IPython/core/formatters.py:372(lookup)
596,0.001,0.000,0.001,0.000,{method 'copy' of '_hashlib.HMAC' objects}
9972,0.001,0.000,0.001,0.000,{method 'index' of 'list' objects}
896,0.001,0.000,0.001,0.000,{sage.misc.misc_c.prod}
1,0.000,0.000,0.001,0.001,/home/rik/git/bgg-cohomology/bggcohomology/pbw.py:101(__classcall_private__)
3232,0.001,0.000,0.001,0.000,/usr/lib/python3.10/site-packages/sage/rings/finite_rings/integer_mod_ring.py:205(create_key_and_extra_args)
320,0.001,0.000,0.001,0.000,/usr/lib/python3.10/site-packages/ipywidgets/widgets/widget_float.py:33(_validate_value)
382,0.001,0.000,0.001,0.000,/usr/lib/python3.10/site-packages/traitlets/traitlets.py:2286(validate)
1,0.000,0.000,0.001,0.001,/home/rik/git/bgg-cohomology/bggcohomology/pbw.py:118(__init__)
633,0.001,0.000,0.001,0.000,/usr/lib/python3.10/threading.py:1102(_wait_for_tstate_lock)
10,0.000,0.000,0.001,0.000,/usr/lib/python3.10/site-packages/sage/combinat/root_system/weyl_group.py:381(<listcomp>)
151,0.001,0.000,0.001,0.000,/home/rik/git/bgg-cohomology/bggcohomology/la_modules.py:629(<listcomp>)
1,0.000,0.000,0.001,0.001,/usr/lib/python3.10/site-packages/sage/combinat/posets/posets.py:315(Poset)
66,0.000,0.000,0.001,0.000,/home/rik/git/bgg-cohomology/bggcohomology/la_modules.py:1298(<listcomp>)
148,0.000,0.000,0.001,0.000,/usr/lib/python3.10/site-packages/traitlets/traitlets.py:2051(make_dynamic_default)
27,0.000,0.000,0.001,0.000,/usr/lib/python3.10/site-packages/IPython/core/formatters.py:329(__call__)
3025,0.001,0.000,0.001,0.000,{method 'encode' of 'str' objects}
6653,0.001,0.000,0.001,0.000,{built-in method builtins.abs}
1,0.000,0.000,0.001,0.001,/home/rik/.sage/local/lib/python3.10/site-packages/tqdm/auto.py:1(<module>)
6,0.000,0.000,0.001,0.000,/usr/lib/python3.10/site-packages/sage/repl/rich_output/display_manager.py:800(displayhook)
2,0.000,0.000,0.001,0.000,/home/rik/git/bgg-cohomology/bggcohomology/compute_signs.py:66(_count_bad_cycles)
768,0.001,0.000,0.001,0.000,{method '_make_weak_references' of 'sage.categories.map.Map' objects}
2686,0.001,0.000,0.001,0.000,/usr/lib/python3.10/site-packages/sage/rings/quotient_ring.py:911(cover_ring)
67,0.000,0.000,0.001,0.000,/home/rik/git/bgg-cohomology/bggcohomology/la_modules.py:1231(tuple_to_latex)
16,0.000,0.000,0.001,0.000,<frozen importlib._bootstrap_external>:1431(find_spec)
1,0.000,0.000,0.001,0.001,/usr/lib/python3.10/site-packages/sage/combinat/root_system/root_system.py:555(weight_space)
39,0.000,0.000,0.001,0.000,/usr/lib/python3.10/site-packages/IPython/core/formatters.py:395(lookup_by_type)
1,0.000,0.000,0.001,0.001,/usr/lib/python3.10/multiprocessing/synchronize.py:1(<module>)
152,0.001,0.000,0.001,0.000,/usr/lib/python3.10/site-packages/sage/sets/image_set.py:178(cardinality)
6,0.000,0.000,0.001,0.000,/usr/lib/python3.10/site-packages/sage/repl/rich_output/display_manager.py:615(_rich_output_formatter)
16,0.000,0.000,0.001,0.000,<frozen importlib._bootstrap_external>:1399(_get_spec)
8,0.000,0.000,0.001,0.000,/usr/lib/python3.10/site-packages/sage/combinat/root_system/weyl_group.py:283(<listcomp>)
3232,0.001,0.000,0.001,0.000,/usr/lib/python3.10/site-packages/sage/misc/verbose.py:251(get_verbose)
165,0.001,0.000,0.001,0.000,/usr/lib/python3.10/site-packages/sage/categories/category.py:709(__classcontains__)
6644,0.001,0.000,0.001,0.000,/home/rik/git/bgg-cohomology/bggcohomology/la_modules.py:933(<lambda>)
245,0.001,0.000,0.001,0.000,{method 'has_coerce_map_from' of 'sage.structure.parent.Parent' objects}
155,0.001,0.000,0.001,0.000,/usr/lib/python3.10/site-packages/sage/categories/category_with_axiom.py:2007(__classget__)
26,0.000,0.000,0.001,0.000,/usr/lib/python3.10/site-packages/sage/sets/family.py:535(__init__)
10,0.000,0.000,0.001,0.000,/usr/lib/python3.10/site-packages/sage/graphs/digraph.py:516(__init__)
4207,0.001,0.000,0.001,0.000,{method 'copy' of 'dict' objects}
30,0.000,0.000,0.001,0.000,/home/rik/git/bgg-cohomology/bggcohomology/la_modules.py:1116(<lambda>)
22,0.000,0.000,0.001,0.000,<frozen importlib._bootstrap_external>:1536(find_spec)
8415,0.001,0.000,0.001,0.000,{method 'extend' of 'list' objects}
15,0.000,0.000,0.001,0.000,<frozen importlib._bootstrap_external>:670(_compile_bytecode)
1,0.000,0.000,0.001,0.001,/usr/lib/python3.10/site-packages/sage/combinat/root_system/weyl_group.py:427(one)
6,0.000,0.000,0.001,0.000,/usr/lib/python3.10/site-packages/sage/repl/rich_output/backend_base.py:277(plain_text_formatter)
314/312,0.000,0.000,0.001,0.000,/usr/lib/python3.10/site-packages/sage/combinat/root_system/cartan_type.py:505(__call__)
34,0.000,0.000,0.001,0.000,{built-in method builtins.__build_class__}
219,0.000,0.000,0.001,0.000,/usr/lib/python3.10/site-packages/sage/sets/family.py:734(__iter__)
4,0.000,0.000,0.001,0.000,/usr/lib/python3.10/sre_compile.py:783(compile)
151,0.000,0.000,0.001,0.000,/usr/lib/python3.10/site-packages/sage/combinat/free_module.py:760(dimension)
15,0.001,0.000,0.001,0.000,{built-in method marshal.loads}
1,0.000,0.000,0.001,0.001,/usr/lib/python3.10/site-packages/sage/combinat/posets/posets.py:948(__classcall__)
829,0.001,0.000,0.001,0.000,/usr/lib/python3.10/site-packages/sage/modules/free_module.py:738(is_FreeModule)
621,0.001,0.000,0.001,0.000,/usr/lib/python3.10/site-packages/ipykernel/iostream.py:90(_event_pipe)
773,0.000,0.000,0.001,0.000,/usr/lib/python3.10/site-packages/sage/rings/quotient_ring.py:327(is_QuotientRing)
5467,0.001,0.000,0.001,0.000,{method '__getitem__' of 'dict' objects}
2,0.000,0.000,0.001,0.000,/usr/lib/python3.10/site-packages/sage/categories/filtered_modules_with_basis.py:118(basis)
34,0.000,0.000,0.001,0.000,/usr/lib/python3.10/site-packages/ipywidgets/widgets/widget.py:505(_comm_changed)
1,0.000,0.000,0.001,0.001,/home/rik/.sage/local/lib/python3.10/site-packages/tqdm/std.py:1(<module>)
12/4,0.000,0.000,0.001,0.000,/usr/lib/python3.10/site-packages/sage/categories/category.py:1478(_make_named_class)
1197,0.001,0.000,0.001,0.000,{built-in method posix.getpid}
3,0.000,0.000,0.001,0.000,/usr/lib/python3.10/re.py:249(compile)
39,0.000,0.000,0.001,0.000,/usr/lib/python3.10/inspect.py:3174(bind)
6,0.000,0.000,0.001,0.000,/usr/lib/python3.10/site-packages/sage/repl/rich_output/backend_base.py:247(_apply_pretty_printer)
30,0.000,0.000,0.001,0.000,/usr/lib/python3.10/site-packages/sage/combinat/free_module.py:790(is_exact)
16,0.000,0.000,0.001,0.000,<frozen importlib._bootstrap>:564(module_from_spec)
1,0.000,0.000,0.001,0.001,/usr/lib/python3.10/site-packages/sage/combinat/root_system/root_system.py:534(weight_lattice)
2420,0.000,0.000,0.001,0.000,/home/rik/git/bgg-cohomology/bggcohomology/compute_maps.py:63(<genexpr>)
12/1,0.000,0.000,0.001,0.001,/usr/lib/python3.10/site-packages/sage/categories/category.py:1691(element_class)
1,0.001,0.001,0.001,0.001,/home/rik/git/bgg-cohomology/bggcohomology/compute_signs.py:39(<listcomp>)
459,0.000,0.000,0.001,0.000,/usr/lib/python3.10/site-packages/traitlets/traitlets.py:2043(instance_init)
434,0.000,0.000,0.001,0.000,/usr/lib/python3.10/site-packages/sage/sets/finite_enumerated_set.py:254(cardinality)
1186,0.001,0.000,0.001,0.000,/usr/lib/python3.10/site-packages/ipykernel/jsonutil.py:77(json_clean)
941,0.000,0.000,0.001,0.000,/usr/lib/python3.10/site-packages/traitlets/traitlets.py:2371(validate)
292,0.001,0.000,0.001,0.000,/home/rik/git/bgg-cohomology/bggcohomology/compute_maps.py:275(<dictcomp>)
767,0.001,0.000,0.001,0.000,/usr/lib/python3.10/site-packages/sage/misc/abstract_method.py:201(__get__)
1192,0.001,0.000,0.001,0.000,/usr/lib/python3.10/site-packages/jupyter_client/jsonutil.py:39(_ensure_tzinfo)
39,0.000,0.000,0.001,0.000,/usr/lib/python3.10/inspect.py:3043(_bind)
280,0.000,0.000,0.001,0.000,/usr/lib/python3.10/site-packages/sage/categories/finite_enumerated_sets.py:83(__len__)
152,0.000,0.000,0.001,0.000,/usr/lib/python3.10/site-packages/sage/misc/call.py:52(__repr__)
422,0.001,0.000,0.001,0.000,/usr/lib/python3.10/site-packages/sage/sets/family.py:628(<listcomp>)
152,0.000,0.000,0.001,0.000,/usr/lib/python3.10/site-packages/sage/symbolic/callable.py:99(is_CallableSymbolicExpression)
1,0.000,0.000,0.000,0.000,/usr/lib/python3.10/site-packages/sage/combinat/root_system/root_lattice_realizations.py:747(positive_real_roots)
40,0.000,0.000,0.000,0.000,{method 'subdivide' of 'sage.matrix.matrix2.Matrix' objects}
596,0.000,0.000,0.000,0.000,{built-in method utcnow}
33,0.000,0.000,0.000,0.000,/usr/lib/python3.10/site-packages/ipykernel/comm/comm.py:27(_default_comm_id)
825,0.000,0.000,0.000,0.000,/usr/lib/python3.10/site-packages/sage/matrix/matrix_space.py:1616(dimension)
1,0.000,0.000,0.000,0.000,/usr/lib/python3.10/site-packages/sage/categories/category.py:2967(_make_named_class_key)
3,0.000,0.000,0.000,0.000,/usr/lib/python3.10/site-packages/sage/matrix/special.py:665(diagonal_matrix)
3,0.000,0.000,0.000,0.000,/usr/lib/python3.10/site-packages/sage/categories/category.py:2997(<genexpr>)
163,0.000,0.000,0.000,0.000,/usr/lib/python3.10/site-packages/sage/categories/category.py:1776(is_subcategory)
1110,0.000,0.000,0.000,0.000,/home/rik/git/bgg-cohomology/bggcohomology/la_modules.py:701(<listcomp>)
3,0.000,0.000,0.000,0.000,/usr/lib/python3.10/site-packages/sage/combinat/root_system/root_system.py:469(root_space)
596,0.000,0.000,0.000,0.000,/usr/lib/python3.10/site-packages/jupyter_client/session.py:280(extract_header)
4773,0.000,0.000,0.000,0.000,{method 'nrows' of 'sage.matrix.matrix0.Matrix' objects}
1,0.000,0.000,0.000,0.000,/home/rik/.sage/local/lib/python3.10/site-packages/tqdm/autonotebook.py:1(<module>)
382,0.000,0.000,0.000,0.000,/usr/lib/python3.10/site-packages/traitlets/traitlets.py:2196(_validate_bounds)
17,0.000,0.000,0.000,0.000,<frozen importlib._bootstrap_external>:1070(get_data)
598,0.000,0.000,0.000,0.000,{built-in method builtins.locals}
3,0.000,0.000,0.000,0.000,/usr/lib/python3.10/site-packages/sage/combinat/root_system/root_space.py:54(__init__)
